beta,date,scope,layer,calls,nodes,overlap_nodes,windows_with_overlap,max_overlap_kwh,expected_overlap_sum_kwh,solver_seconds,scope_label
0.1,2025-04-04,midnight,2,1,396,0,0,0.0,0.0,0.0679777500918135,午夜规划·第2层
0.1,2025-04-04,execution,1,144,26568,0,0,0.0,0.0,0.7167488760314882,日内滚动·第1层
0.1,2025-04-04,execution,2,144,26568,0,0,0.0,-4.490935050300621e-12,1.8044325839728117,日内滚动·第2层
0.1,2025-04-05,midnight,1,1,360,0,0,0.0,0.0,0.01072770799510181,午夜规划·第1层
0.1,2025-04-05,midnight,2,1,360,0,0,0.0,0.0,0.05594295891933143,午夜规划·第2层
0.1,2025-04-05,execution,1,144,24480,0,0,0.0,-1.3346784514141194e-12,0.6858749599196017,日内滚动·第1层
0.1,2025-04-05,execution,2,144,24480,0,0,0.0,-1.5425122016239487e-12,1.731979051954113,日内滚动·第2层
0.1,2025-04-06,midnight,1,1,468,0,0,0.0,0.0,0.018870583036914468,午夜规划·第1层
0.1,2025-04-06,midnight,2,1,468,0,0,0.0,0.0,0.1255194169934839,午夜规划·第2层
0.1,2025-04-06,execution,1,144,27000,0,0,0.0,0.0,0.8912470350041986,日内滚动·第1层
0.1,2025-04-06,execution,2,144,27000,0,0,0.0,0.0,2.467110990663059,日内滚动·第2层
0.1,2025-04-07,midnight,1,1,396,0,0,0.0,0.0,0.019964459002949297,午夜规划·第1层
0.1,2025-04-07,midnight,2,1,396,0,0,0.0,0.0,0.10545133298728615,午夜规划·第2层
0.1,2025-04-07,execution,1,144,26280,0,0,0.0,-1.8947806286936004e-14,0.8029420099919662,日内滚动·第1层
0.1,2025-04-07,execution,2,144,26280,0,0,0.0,-1.7436203338339327e-12,2.139174127834849,日内滚动·第2层
0.1,2025-04-08,midnight,1,1,468,0,0,0.0,0.0,0.023739082971587777,午夜规划·第1层
0.1,2025-04-08,midnight,2,1,468,0,0,0.0,0.0,0.13521212502382696,午夜规划·第2层
0.1,2025-04-08,execution,1,144,26964,0,0,0.0,0.0,0.8482557100942358,日内滚动·第1层
0.1,2025-04-08,execution,2,144,26964,0,0,0.0,-9.223536239301026e-14,2.5622992069693282,日内滚动·第2层
0.1,2025-04-09,midnight,1,1,396,0,0,0.0,0.0,0.018965916940942407,午夜规划·第1层
0.1,2025-04-09,midnight,2,1,396,0,0,0.0,-1.178920957262387e-13,0.10028662497643381,午夜规划·第2层
0.1,2025-04-09,execution,1,144,27000,0,0,0.0,0.0,0.829748954041861,日内滚动·第1层
0.1,2025-04-09,execution,2,144,27000,0,0,0.0,-2.257097424724512e-12,2.2455222146818414,日内滚动·第2层
0.1,2025-04-10,midnight,1,1,396,0,0,0.0,0.0,0.016758083016611636,午夜规划·第1层
0.1,2025-04-10,midnight,2,1,396,0,0,0.0,-7.479397218527372e-15,0.10770416597370058,午夜规划·第2层
0.1,2025-04-10,execution,1,144,26172,0,0,0.0,-3.789561257387201e-14,0.8136853264877573,日内滚动·第1层
0.1,2025-04-10,execution,2,144,26172,0,0,0.0,-3.6254039267071334e-13,2.383593125268817,日内滚动·第2层
0.1,2025-04-11,midnight,1,1,468,0,0,0.0,0.0,0.017553707933984697,午夜规划·第1层
0.1,2025-04-11,midnight,2,1,468,0,0,0.0,0.0,0.09761991607956588,午夜规划·第2层
0.1,2025-04-11,execution,1,144,26964,0,0,0.0,0.0,0.771369252470322,日内滚动·第1层
0.1,2025-04-11,execution,2,144,26964,0,0,0.0,-1.1236260576111452e-11,1.9566425003577024,日内滚动·第2层
0.1,2025-04-12,midnight,1,1,396,0,0,0.0,0.0,0.01183729199692607,午夜规划·第1层
0.1,2025-04-12,midnight,2,1,396,0,0,0.0,0.0,0.06090304104145616,午夜规划·第2层
0.1,2025-04-12,execution,1,144,26712,0,0,0.0,0.0,0.7468162459554151,日内滚动·第1层
0.1,2025-04-12,execution,2,144,26712,0,0,0.0,0.0,1.9066537076141685,日内滚动·第2层
0.1,2025-04-13,midnight,1,1,288,0,0,0.0,0.0,0.012354667065665126,午夜规划·第1层
0.1,2025-04-13,midnight,2,1,288,0,0,0.0,0.0,0.051588583970442414,午夜规划·第2层
0.1,2025-04-13,execution,1,144,23904,0,0,0.0,-7.579122514774402e-14,0.7118008401012048,日内滚动·第1层
0.1,2025-04-13,execution,2,144,23904,0,0,0.0,-3.395556280362845e-12,1.8940959533210844,日内滚动·第2层
0.1,2025-04-14,midnight,1,1,252,0,0,0.0,0.0,0.008890374912880361,午夜规划·第1层
0.1,2025-04-14,midnight,2,1,252,0,0,0.0,0.0,0.03712312504649162,午夜规划·第2层
0.1,2025-04-14,execution,1,144,21852,0,0,0.0,-7.579122514774402e-14,0.7336871243314818,日内滚动·第1层
0.1,2025-04-14,execution,2,144,21852,0,0,0.0,-1.9996479089523087e-12,1.9185681634116918,日内滚动·第2层
0.1,2025-04-15,midnight,1,1,396,0,0,0.0,0.0,0.017915208009071648,午夜规划·第1层
0.1,2025-04-15,midnight,2,1,396,0,0,0.0,0.0,0.10678379202727228,午夜规划·第2层
0.1,2025-04-15,execution,1,144,24696,0,0,0.0,-1.2133440467401077e-13,0.7324707949301228,日内滚动·第1层
0.1,2025-04-15,execution,2,144,24696,0,0,0.0,-3.098822749054849e-12,1.8735617063939571,日内滚动·第2层
0.1,2025-04-16,midnight,1,1,396,0,0,0.0,0.0,0.015422708936966956,午夜规划·第1层
0.1,2025-04-16,midnight,2,1,396,0,0,0.0,0.0,0.08843224996235222,午夜规划·第2层
0.1,2025-04-16,execution,1,144,26100,0,0,0.0,-7.579122514774402e-14,0.7439512885175645,日内滚动·第1层
0.1,2025-04-16,execution,2,144,26100,0,0,0.0,-4.5675493229398266e-12,2.2325267128180712,日内滚动·第2层
0.1,2025-04-17,midnight,1,1,360,0,0,0.0,0.0,0.01387145894113928,午夜规划·第1层
0.1,2025-04-17,midnight,2,1,360,0,0,0.0,-2.1316282072803006e-14,0.07949787494726479,午夜规划·第2层
0.1,2025-04-17,execution,1,144,24840,0,0,0.0,0.0,0.7098044088343158,日内滚动·第1层
0.1,2025-04-17,execution,2,144,24840,0,0,0.0,-2.423027061088467e-12,1.8363645815989003,日内滚动·第2层
0.1,2025-04-18,midnight,1,1,396,0,0,0.0,0.0,0.01311354199424386,午夜规划·第1层
0.1,2025-04-18,midnight,2,1,396,0,0,0.0,0.0,0.06658491597045213,午夜规划·第2层
0.1,2025-04-18,execution,1,144,24624,0,0,0.0,0.0,0.6749725780682638,日内滚动·第1层
0.1,2025-04-18,execution,2,144,24624,0,0,0.0,-1.9379899278738854e-12,1.6489617966581136,日内滚动·第2层
0.1,2025-04-19,midnight,1,1,396,0,0,0.0,0.0,0.0122151660034433,午夜规划·第1层
0.1,2025-04-19,midnight,2,1,396,0,0,0.0,0.0,0.06086070800665766,午夜规划·第2层
0.1,2025-04-19,execution,1,144,24372,0,0,0.0,0.0,0.6712293765740469,日内滚动·第1层
0.1,2025-04-19,execution,2,144,24372,0,0,0.0,0.0,1.669056702638045,日内滚动·第2层
0.1,2025-04-20,midnight,1,1,396,0,0,0.0,0.0,0.019012207980267704,午夜规划·第1层
0.1,2025-04-20,midnight,2,1,396,0,0,0.0,0.0,0.08907075005117804,午夜规划·第2层
0.1,2025-04-20,execution,1,144,26424,0,0,0.0,-7.579122514774402e-14,0.7385125027503818,日内滚动·第1层
0.1,2025-04-20,execution,2,144,26424,0,0,0.0,-6.759450376334872e-13,1.940734752919525,日内滚动·第2层
0.1,2025-04-21,midnight,1,1,396,0,0,0.0,0.0,0.017635124968364835,午夜规划·第1层
0.1,2025-04-21,midnight,2,1,396,0,0,0.0,-2.3229834741007194e-13,0.09194279194343835,午夜规划·第2层
0.1,2025-04-21,execution,1,144,25992,0,0,0.0,0.0,0.7365123308263719,日内滚动·第1层
0.1,2025-04-21,execution,2,144,25992,0,0,0.0,-8.758349254041475e-12,1.9387165823718533,日内滚动·第2层
0.1,2025-04-22,midnight,1,1,468,0,0,0.0,0.0,0.022284875041805208,午夜规划·第1层
0.1,2025-04-22,midnight,2,1,468,0,0,0.0,0.0,0.10617020900826901,午夜规划·第2层
0.1,2025-04-22,execution,1,144,26964,0,0,0.0,0.0,0.748456587898545,日内滚动·第1层
0.1,2025-04-22,execution,2,144,26964,0,0,0.0,-6.259490629875511e-12,2.018558581592515,日内滚动·第2层
0.1,2025-04-23,midnight,1,1,396,0,0,0.0,0.0,0.01613195799291134,午夜规划·第1层
0.1,2025-04-23,midnight,2,1,396,0,0,0.0,0.0,0.09333304106257856,午夜规划·第2层
0.1,2025-04-23,execution,1,144,23076,0,0,0.0,-3.5810073601747214e-12,0.7087970887077972,日内滚动·第1层
0.1,2025-04-23,execution,2,144,23076,0,0,0.0,-3.15469452152428e-12,1.7242800444364548,日内滚动·第2层
0.1,2025-04-24,midnight,1,1,396,0,0,0.0,0.0,0.017143958946689963,午夜规划·第1层
0.1,2025-04-24,midnight,2,1,396,0,0,0.0,0.0,0.09806133294478059,午夜规划·第2层
0.1,2025-04-24,execution,1,144,26532,0,0,0.0,-9.947598300641403e-13,0.7336070368764922,日内滚动·第1层
0.1,2025-04-24,execution,2,144,26532,0,0,0.0,-6.777305519979603e-12,1.9217775845900178,日内滚动·第2层
0.1,2025-04-25,midnight,1,1,360,0,0,0.0,0.0,0.010639042011462152,午夜规划·第1层
0.1,2025-04-25,midnight,2,1,360,0,0,0.0,0.0,0.045898082898929715,午夜规划·第2层
0.1,2025-04-25,execution,1,144,22752,0,0,0.0,0.0,0.6168615424539894,日内滚动·第1层
0.1,2025-04-25,execution,2,144,22752,0,0,0.0,-5.4559601888463554e-12,1.334872463485226,日内滚动·第2层
0.1,2025-04-26,midnight,1,1,396,0,0,0.0,0.0,0.012215874972753227,午夜规划·第1层
0.1,2025-04-26,midnight,2,1,396,0,0,0.0,0.0,0.06410837499424815,午夜规划·第2层
0.1,2025-04-26,execution,1,144,26136,0,0,0.0,0.0,0.7052517079282552,日内滚动·第1层
0.1,2025-04-26,execution,2,144,26136,0,0,0.0,-1.8947806286936004e-14,1.77904112637043,日内滚动·第2层
0.1,2025-04-27,midnight,1,1,396,0,0,0.0,0.0,0.016700207954272628,午夜规划·第1层
0.1,2025-04-27,midnight,2,1,396,0,0,0.0,0.0,0.0821047080680728,午夜规划·第2层
0.1,2025-04-27,execution,1,144,25848,0,0,0.0,0.0,0.7136294625233859,日内滚动·第1层
0.1,2025-04-27,execution,2,144,25848,0,0,0.0,-4.113471128089862e-12,1.8908859946532175,日内滚动·第2层
0.1,2025-04-28,midnight,1,1,360,0,0,0.0,0.0,0.01259487506467849,午夜规划·第1层
0.1,2025-04-28,midnight,2,1,360,0,0,0.0,0.0,0.06312479195185006,午夜规划·第2层
0.1,2025-04-28,execution,1,144,24876,0,0,0.0,0.0,0.7008296295534819,日内滚动·第1层
0.1,2025-04-28,execution,2,144,24876,0,0,0.0,-1.6668160642086331e-12,1.885907834279351,日内滚动·第2层
0.1,2025-04-29,midnight,1,1,360,0,0,0.0,0.0,0.01437975000590086,午夜规划·第1层
0.1,2025-04-29,midnight,2,1,360,0,0,0.0,0.0,0.07832854194566607,午夜规划·第2层
0.1,2025-04-29,execution,1,144,25740,0,0,0.0,0.0,0.7232671974925324,日内滚动·第1层
0.1,2025-04-29,execution,2,144,25740,0,0,0.0,-2.8421709430404007e-13,1.887146168621257,日内滚动·第2层
0.1,2025-04-30,midnight,1,1,396,0,0,0.0,0.0,0.015459417016245425,午夜规划·第1层
0.1,2025-04-30,midnight,2,1,396,0,0,0.0,0.0,0.08222962496802211,午夜规划·第2层
0.1,2025-04-30,execution,1,144,26604,0,0,0.0,0.0,0.7305292417295277,日内滚动·第1层
0.1,2025-04-30,execution,2,144,26604,0,0,0.0,0.0,2.114613083191216,日内滚动·第2层
0.1,2025-05-01,midnight,1,1,396,0,0,0.0,0.0,0.015451041981577873,午夜规划·第1层
0.1,2025-05-01,midnight,2,1,396,0,0,0.0,0.0,0.08288941706996411,午夜规划·第2层
0.1,2025-05-01,execution,1,144,25884,0,0,0.0,0.0,0.7223405415425077,日内滚动·第1层
0.1,2025-05-01,execution,2,144,25884,0,0,0.0,0.0,2.123678296804428,日内滚动·第2层
0.1,2025-05-02,midnight,1,1,396,0,0,0.0,0.0,0.011595833930186927,午夜规划·第1层
0.1,2025-05-02,midnight,2,1,396,0,0,0.0,0.0,0.053348125074990094,午夜规划·第2层
0.1,2025-05-02,execution,1,144,26928,0,0,0.0,0.0,0.7109145427821204,日内滚动·第1层
0.1,2025-05-02,execution,2,144,26928,0,0,0.0,-2.8105087279837443e-13,1.7900683253537863,日内滚动·第2层
0.1,2025-05-03,midnight,1,1,396,0,0,0.0,0.0,0.011323124985210598,午夜规划·第1层
0.1,2025-05-03,midnight,2,1,396,0,0,0.0,0.0,0.06138966709841043,午夜规划·第2层
0.1,2025-05-03,execution,1,144,27828,0,0,0.0,-1.5099392581654675e-12,0.7662572533590719,日内滚动·第1层
0.1,2025-05-03,execution,2,144,27828,0,0,0.0,-1.5099392581654675e-12,2.03152917616535,日内滚动·第2层
0.1,2025-05-04,midnight,1,1,468,0,0,0.0,0.0,0.01806129200849682,午夜规划·第1层
0.1,2025-05-04,midnight,2,1,468,0,0,0.0,0.0,0.11039354198146611,午夜规划·第2层
0.1,2025-05-04,execution,1,144,26604,0,0,0.0,0.0,0.7556608250597492,日内滚动·第1层
0.1,2025-05-04,execution,2,144,26604,0,0,0.0,-4.792240965734473e-12,2.177794124931097,日内滚动·第2层
0.1,2025-05-05,midnight,1,1,432,0,0,0.0,0.0,0.015773333027027547,午夜规划·第1层
0.1,2025-05-05,midnight,2,1,432,0,0,0.0,0.0,0.09516000002622604,午夜规划·第2层
0.1,2025-05-05,execution,1,144,27684,0,0,0.0,0.0,0.7936719978461042,日内滚动·第1层
0.1,2025-05-05,execution,2,144,27684,0,0,0.0,-9.167003865307089e-13,2.565817710477859,日内滚动·第2层
0.1,2025-05-06,midnight,1,1,360,0,0,0.0,0.0,0.013878416968509555,午夜规划·第1层
0.1,2025-05-06,midnight,2,1,360,0,0,0.0,0.0,0.06763754098210484,午夜规划·第2层
0.1,2025-05-06,execution,1,144,26100,0,0,0.0,-7.579122514774402e-14,0.728972370387055,日内滚动·第1层
0.1,2025-05-06,execution,2,144,26100,0,0,0.0,0.0,2.32587554177735,日内滚动·第2层
0.1,2025-05-07,midnight,1,1,468,0,0,0.0,0.0,0.019828125019557774,午夜规划·第1层
0.1,2025-05-07,midnight,2,1,468,0,0,0.0,0.0,0.1077885830309242,午夜规划·第2层
0.1,2025-05-07,execution,1,144,26100,0,0,0.0,-3.789561257387201e-14,0.7280515776947141,日内滚动·第1层
0.1,2025-05-07,execution,2,144,26100,0,0,0.0,-2.677073778523207e-13,2.1830734165851027,日内滚动·第2层
0.1,2025-05-08,midnight,1,1,432,0,0,0.0,0.0,0.018804874969646335,午夜规划·第1层
0.1,2025-05-08,midnight,2,1,432,0,0,0.0,0.0,0.0909696250455454,午夜规划·第2层
0.1,2025-05-08,execution,1,144,26928,0,0,0.0,0.0,0.7545450370525941,日内滚动·第1层
0.1,2025-05-08,execution,2,144,26928,0,0,0.0,-5.685152194956691e-13,2.236080711474642,日内滚动·第2层
0.1,2025-05-09,midnight,1,1,396,0,0,0.0,0.0,0.01137929200194776,午夜规划·第1层
0.1,2025-05-09,midnight,2,1,396,0,0,0.0,0.0,0.056626667035743594,午夜规划·第2层
0.1,2025-05-09,execution,1,144,25812,0,0,0.0,0.0,0.70385378645733,日内滚动·第1层
0.1,2025-05-09,execution,2,144,25812,0,0,0.0,-1.3238343086819884e-12,1.675246742554009,日内滚动·第2层
0.1,2025-05-10,midnight,1,1,360,0,0,0.0,0.0,0.010778249939903617,午夜规划·第1层
0.1,2025-05-10,midnight,2,1,360,0,0,0.0,0.0,0.049587541026994586,午夜规划·第2层
0.1,2025-05-10,execution,1,144,25308,0,0,0.0,0.0,0.6823209598660469,日内滚动·第1层
0.1,2025-05-10,execution,2,144,25308,0,0,0.0,-7.0018869995599105e-12,1.651047958061099,日内滚动·第2层
0.1,2025-05-11,midnight,1,1,432,0,0,0.0,0.0,0.01860962505452335,午夜规划·第1层
0.1,2025-05-11,midnight,2,1,432,0,0,0.0,0.0,0.10278345900587738,午夜规划·第2层
0.1,2025-05-11,execution,1,144,26748,0,0,0.0,0.0,0.7409001634223387,日内滚动·第1层
0.1,2025-05-11,execution,2,144,26748,0,0,0.0,-1.848495627306345e-14,2.1194274170557037,日内滚动·第2层
0.1,2025-05-12,midnight,1,1,432,0,0,0.0,0.0,0.016815791954286397,午夜规划·第1层
0.1,2025-05-12,midnight,2,1,432,0,0,0.0,0.0,0.09278620791155845,午夜规划·第2层
0.1,2025-05-12,execution,1,144,27324,0,0,0.0,0.0,0.7558735468192026,日内滚动·第1层
0.1,2025-05-12,execution,2,144,27324,0,0,0.0,-5.210646728907401e-14,2.1820218779612333,日内滚动·第2层
0.1,2025-05-13,midnight,1,1,432,0,0,0.0,0.0,0.020192041993141174,午夜规划·第1层
0.1,2025-05-13,midnight,2,1,432,0,0,0.0,-2.4867233466337956e-14,0.11052099999506027,午夜规划·第2层
0.1,2025-05-13,execution,1,144,26460,0,0,0.0,0.0,0.7791941204341128,日内滚动·第1层
0.1,2025-05-13,execution,2,144,26460,0,0,0.0,-4.61899784656264e-13,2.381819790112786,日内滚动·第2层
0.1,2025-05-14,midnight,1,1,432,0,0,0.0,0.0,0.021083916071802378,午夜规划·第1层
0.1,2025-05-14,midnight,2,1,432,0,0,0.0,0.0,0.10170849994756281,午夜规划·第2层
0.1,2025-05-14,execution,1,144,27036,0,0,0.0,0.0,0.7714425415033475,日内滚动·第1层
0.1,2025-05-14,execution,2,144,27036,0,0,0.0,-2.6918746248134637e-12,2.349480753415264,日内滚动·第2层
0.1,2025-05-15,midnight,1,1,432,0,0,0.0,0.0,0.01619554206263274,午夜规划·第1层
0.1,2025-05-15,midnight,2,1,432,0,0,0.0,0.0,0.09318262501619756,午夜规划·第2层
0.1,2025-05-15,execution,1,144,27504,0,0,0.0,0.0,0.7802596270339563,日内滚动·第1层
0.1,2025-05-15,execution,2,144,27504,0,0,0.0,-2.359714767104419e-13,2.202221370418556,日内滚动·第2层
0.1,2025-05-16,midnight,1,1,360,0,0,0.0,0.0,0.01057924993801862,午夜规划·第1层
0.1,2025-05-16,midnight,2,1,360,0,0,0.0,0.0,0.049533708952367306,午夜规划·第2层
0.1,2025-05-16,execution,1,144,26712,0,0,0.0,0.0,0.7141518332064152,日内滚动·第1层
0.1,2025-05-16,execution,2,144,26712,0,0,0.0,-8.408089039827851e-14,1.800808624480851,日内滚动·第2层
0.1,2025-05-17,midnight,1,1,396,0,0,0.0,0.0,0.010285124997608364,午夜规划·第1层
0.1,2025-05-17,midnight,2,1,396,0,0,0.0,0.0,0.05681133293546736,午夜规划·第2层
0.1,2025-05-17,execution,1,144,26676,0,0,0.0,0.0,0.6965080022346228,日内滚动·第1层
0.1,2025-05-17,execution,2,144,26676,0,0,0.0,-2.998571414655149e-13,1.6833906299434602,日内滚动·第2层
0.1,2025-05-18,midnight,1,1,360,0,0,0.0,0.0,0.013319916906766593,午夜规划·第1层
0.1,2025-05-18,midnight,2,1,360,0,0,0.0,0.0,0.07208387507125735,午夜规划·第2层
0.1,2025-05-18,execution,1,144,22608,0,0,0.0,0.0,0.6914713341975585,日内滚动·第1层
0.1,2025-05-18,execution,2,144,22608,0,0,0.0,-5.2678573010111126e-12,1.934449877939187,日内滚动·第2层
0.1,2025-05-19,midnight,1,1,468,0,0,0.0,0.0,0.02101841603871435,午夜规划·第1层
0.1,2025-05-19,midnight,2,1,468,0,0,0.0,0.0,0.12488787493202835,午夜规划·第2层
0.1,2025-05-19,execution,1,144,27324,0,0,0.0,0.0,0.7544601653935388,日内滚动·第1层
0.1,2025-05-19,execution,2,144,27324,0,0,0.0,-1.5709363033745137e-12,2.1058390424586833,日内滚动·第2层
0.1,2025-05-20,midnight,1,1,432,0,0,0.0,0.0,0.019040542072616518,午夜规划·第1层
0.1,2025-05-20,midnight,2,1,432,0,0,0.0,-7.9828935443674e-15,0.08987637492828071,午夜规划·第2层
0.1,2025-05-20,execution,1,144,26964,0,0,0.0,0.0,0.7552507559303194,日内滚动·第1层
0.1,2025-05-20,execution,2,144,26964,0,0,0.0,-1.0111200389500898e-13,2.1884644569363445,日内滚动·第2层
0.1,2025-05-21,midnight,1,1,468,0,0,0.0,0.0,0.023219874943606555,午夜规划·第1层
0.1,2025-05-21,midnight,2,1,468,0,0,0.0,0.0,0.11428979190532118,午夜规划·第2层
0.1,2025-05-21,execution,1,144,25524,0,0,0.0,-1.6177920623201436e-12,0.7310089626116678,日内滚动·第1层
0.1,2025-05-21,execution,2,144,25524,0,0,0.0,-2.477794442087825e-12,2.1479746678378433,日内滚动·第2层
0.1,2025-05-22,midnight,1,1,468,0,0,0.0,0.0,0.01941870804876089,午夜规划·第1层
0.1,2025-05-22,midnight,2,1,468,0,0,0.0,0.0,0.12108100007753819,午夜规划·第2层
0.1,2025-05-22,execution,1,144,26892,0,0,0.0,0.0,0.760300591122359,日内滚动·第1层
0.1,2025-05-22,execution,2,144,26892,0,0,0.0,0.0,2.2176822040928528,日内滚动·第2层
0.1,2025-05-23,midnight,1,1,396,0,0,0.0,0.0,0.01208324998151511,午夜规划·第1层
0.1,2025-05-23,midnight,2,1,396,0,0,0.0,0.0,0.060591540997847915,午夜规划·第2层
0.1,2025-05-23,execution,1,144,27144,0,0,0.0,0.0,0.7327324182260782,日内滚动·第1层
0.1,2025-05-23,execution,2,144,27144,0,0,0.0,-2.6527257873000523e-13,1.9499634166713804,日内滚动·第2层
0.1,2025-05-24,midnight,1,1,360,0,0,0.0,0.0,0.010237541049718857,午夜规划·第1层
0.1,2025-05-24,midnight,2,1,360,0,0,0.0,0.0,0.05406970891635865,午夜规划·第2层
0.1,2025-05-24,execution,1,144,24444,0,0,0.0,0.0,0.6906937508611009,日内滚动·第1层
0.1,2025-05-24,execution,2,144,24444,0,0,0.0,-9.473903143468003e-14,1.9448110065422952,日内滚动·第2层
0.1,2025-05-25,midnight,1,1,432,0,0,0.0,0.0,0.015317582990974188,午夜规划·第1层
0.1,2025-05-25,midnight,2,1,432,0,0,0.0,0.0,0.08921875001396984,午夜规划·第2层
0.1,2025-05-25,execution,1,144,27216,0,0,0.0,0.0,0.7355949999764562,日内滚动·第1层
0.1,2025-05-25,execution,2,144,27216,0,0,0.0,-2.2518591285562964e-13,1.9529114144388586,日内滚动·第2层
0.1,2025-05-26,midnight,1,1,396,0,0,0.0,0.0,0.016314374981448054,午夜规划·第1层
0.1,2025-05-26,midnight,2,1,396,0,0,0.0,0.0,0.0858849580399692,午夜规划·第2层
0.1,2025-05-26,execution,1,144,26100,0,0,0.0,0.0,0.7605444963555783,日内滚动·第1层
0.1,2025-05-26,execution,2,144,26100,0,0,0.0,-7.557305307550509e-12,2.2785531242843717,日内滚动·第2层
0.1,2025-05-27,midnight,1,1,468,0,0,0.0,0.0,0.02238862495869398,午夜规划·第1层
0.1,2025-05-27,midnight,2,1,468,0,0,0.0,0.0,0.12059675005730242,午夜规划·第2层
0.1,2025-05-27,execution,1,144,27648,0,0,0.0,-2.524203068787756e-12,0.7860723425401375,日内滚动·第1层
0.1,2025-05-27,execution,2,144,27648,0,0,0.0,-2.2675100129092633e-12,2.3213941637659445,日内滚动·第2层
0.1,2025-05-28,midnight,1,1,432,0,0,0.0,0.0,0.019380457932129502,午夜规划·第1层
0.1,2025-05-28,midnight,2,1,432,0,0,0.0,0.0,0.09580462495796382,午夜规划·第2层
0.1,2025-05-28,execution,1,144,27288,0,0,0.0,0.0,0.7666701703565195,日内滚动·第1层
0.1,2025-05-28,execution,2,144,27288,0,0,0.0,-5.04488746393668e-13,2.0683838739059865,日内滚动·第2层
0.1,2025-05-29,midnight,1,1,432,0,0,0.0,0.0,0.019900500075891614,午夜规划·第1层
0.1,2025-05-29,midnight,2,1,432,0,0,0.0,-8.106040977042222e-13,0.09359245805535465,午夜规划·第2层
0.1,2025-05-29,execution,1,144,26064,0,0,0.0,0.0,0.7638021636521444,日内滚动·第1层
0.1,2025-05-29,execution,2,144,26064,0,0,0.0,-1.886552513729557e-13,2.3703123738523573,日内滚动·第2层
0.1,2025-05-30,midnight,1,1,468,0,0,0.0,0.0,0.013254082994535565,午夜规划·第1层
