scenario,model,target,horizon,population,granularity,group,unit,n,mae,rmse,wape_pct,bias
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,15,yuan/kWh,1336,0.05288096992826737,0.07279960400319911,5.5016302523937854,-0.0008011636710388655
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,16,kW,1336,141.07017231999987,189.52126287110028,2.940990933836286,-1.6421380718978242
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,16,kW,1336,210.31499338059746,384.5644944698741,8.180637753915974,-29.900048055617763
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,16,kW,680,413.2071046418797,539.0362316530064,8.180637753915974,-58.74480029750784
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,16,kW,1336,290.4917780059664,427.46377024954273,10.560121171238782,28.257909983719944
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,16,yuan/kWh,1336,0.051327792502883156,0.07294926650020228,5.233929641749534,-0.0007059983564413572
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,17,kW,1336,139.73798571064796,186.9307066996237,2.901380315078101,1.9021422092985536
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,17,kW,1336,207.15220579575404,376.9025635618609,8.0361153005059,-22.904535428954496
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,17,kW,715,387.0704153050732,515.2040870277987,8.036115300505898,-42.7978452210954
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,17,kW,1336,293.5048066231795,429.0704504007431,10.86119234340831,24.80667763825306
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,17,yuan/kWh,1336,0.048819204017225296,0.06523962227236568,5.443140358966092,-0.00037050639324854857
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,18,kW,1336,152.9848963918956,200.89385299297624,3.1514766217617742,-2.0331577317036382
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,18,kW,1336,207.45120198886673,374.32218151404476,8.03958883813533,-11.636360601692449
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,18,kW,668,414.90240397773346,529.3715057942455,8.03958883813533,-23.2727212033849
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,18,kW,1336,307.05184894679763,437.574865175186,11.502457806963545,9.603202869988813
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,18,yuan/kWh,1336,0.04767343282680759,0.06081340798107845,6.261211683213682,-0.0001105976655650916
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,19,kW,1336,143.9917126427556,191.72258874210132,2.9631611217850526,-2.8316991057738474
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,19,kW,1336,211.50820621474946,380.20170750019787,8.1987796631776,-12.090155424404612
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,19,kW,713,396.31832188345754,520.44222764825,8.198779663177598,-22.654204273498692
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,19,kW,1336,301.71463228778356,430.94808547609387,11.279214318383502,9.258456318630767
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,19,yuan/kWh,1336,0.04380478556159985,0.057039051951167104,5.853330806593119,-0.00030138694331772363
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,20,kW,1336,142.24726164886562,189.1106414927487,2.9347053207655125,-2.5267495699486857
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,20,kW,1336,213.6804836673684,380.8329591116586,8.293471133376311,-24.846292427031138
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,20,kW,679,420.437593784395,534.1987521390421,8.293471133376311,-48.88755034243535
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,20,kW,1336,297.11430798043784,422.26451497128517,11.04602114027777,22.319542857082457
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,20,yuan/kWh,1336,0.044278663663932814,0.05699934846052535,5.788062874962402,-0.00047824520154299353
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,21,kW,1336,147.46287636274516,196.13879312989053,3.0388128991935557,-4.691671495163408
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,21,kW,1336,214.5430148286077,380.3531901980085,8.356770255394405,-31.669851435645693
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,21,kW,668,429.08602965721536,537.900640069897,8.356770255394403,-63.33970287129139
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,21,kW,1336,300.68160337852356,428.6376616521967,11.02206655652572,26.978179940482274
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,21,yuan/kWh,1336,0.04711381010187077,0.060448412668611465,6.186653934036993,-0.0004132503314362763
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,22,kW,1336,143.59346027592764,191.49775156430226,2.9450614151885337,-10.132214524092234
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,22,kW,1336,210.9356679833625,373.1870133948987,8.278778586613244,-28.300163737673397
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,22,kW,754,373.75338518006936,496.7570946355978,8.278778586613242,-50.144587206275396
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,22,kW,1336,297.3883975683535,420.63237545145563,10.627322404777983,18.167949213581156
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,22,yuan/kWh,1336,0.04449281883061042,0.0576440248968925,5.757096948115926,-0.00025368671844393573
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,23,kW,1336,138.69462386638418,186.31740640319364,2.903852985912719,-6.341753746455107
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,23,kW,1336,197.88721871842972,354.67863001327123,7.837674479578311,-21.23075171335382
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,23,kW,719,367.7014244893214,483.47475963777094,7.837674479578312,-39.44963044372838
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,23,kW,1336,279.4068627144944,399.91164799260497,10.124034492232028,14.888997966898716
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,23,yuan/kWh,1336,0.04298206393740345,0.057017478324330385,5.8895017034325425,0.00013044711309583097
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,24,kW,1336,148.09899870234622,200.8775032377086,3.209783350006868,-1.9664767039248285
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,24,kW,1336,188.5880586235321,342.08447007260776,7.542488837666534,-12.770802937537207
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,24,kW,668,377.17611724706427,483.78049705389503,7.542488837666534,-25.54160587507442
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,24,kW,1336,280.6052378255571,395.0257254954025,10.516411541615184,10.804326233612379
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,24,yuan/kWh,1336,0.048313232820353935,0.06467131108751525,7.372834124456215,0.0005670503777705492
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,25,kW,1336,141.07280613064185,189.51273813697105,3.066357219838477,-0.8752985626908788
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,25,kW,1336,197.64208191562557,353.74240515988186,8.000536678947144,-9.199109177035593
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,25,kW,788,335.0886058874058,460.6035116033945,8.000536678947146,-15.596459213857296
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,25,kW,1336,284.0049603512258,402.22971329802874,10.391277502442948,8.323810614344712
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,25,yuan/kWh,1336,0.04773388029467017,0.06376735200239751,7.331053066597618,0.0006680904805479421
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,26,kW,1336,135.98750893849052,181.41267115874723,2.942670391304369,-3.483915287171441
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,26,kW,1336,200.4839738138943,363.3535650051764,8.240414422705685,-8.577441839034549
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,26,kW,752,356.00644871842815,484.309156138367,8.236422929281105,-15.411172707519857
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,26,kW,1336,284.47277779333467,410.5834949088882,10.009138540234714,5.093526551863109
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,26,yuan/kWh,1336,0.04638381609533774,0.06153748626636069,7.008110014836545,0.0007795414388048481
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,27,kW,1336,150.39591584983185,195.8972581109254,3.2610408072831065,-1.6959750469320745
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,27,kW,1336,198.8723788091638,367.55242557566464,8.310157527872903,-5.56898460582393
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,27,kW,668,397.42105607365494,519.7941984233058,8.303394369398225,-11.461670756320453
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,27,kW,1336,292.5543609105424,421.6588882584896,9.985136359663606,3.87300955889185
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,27,yuan/kWh,1336,0.04749433984766714,0.06434859811389357,7.169845594520449,0.0008855333545255008
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,28,kW,1336,137.00861187928263,188.49464959290182,2.965316226537736,-8.235279819854128
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,28,kW,1336,193.26057446403544,361.52417376725884,8.195911983611238,-7.259823704948643
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,28,kW,821,314.48980205109785,461.1784366441636,8.195911983611236,-11.81379350768744
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,28,kW,1336,280.7148119811255,411.49639163707593,9.238709266427641,-0.9754561149054866
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,28,yuan/kWh,1336,0.04684373876184808,0.06411492156614683,6.933812764583525,0.0006627503863876425
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,29,kW,1336,138.7275952586598,187.77525606126497,3.014799272892489,-9.574238182775135
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,29,kW,1336,186.55702773772066,353.199746484209,8.051718083601914,-3.035149705270973
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,29,kW,781,318.63120399523757,461.9426374880088,8.039144350779935,-5.690369710059342
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,29,kW,1336,273.36211061279056,401.51683221715706,8.753764866207458,-6.539088477504171
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,29,yuan/kWh,1336,0.045453272870610406,0.06036838387518785,7.1410328705653106,0.0006511576991013021
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,30,kW,1336,147.74067625355144,196.400631509213,3.238739717528853,-8.88981934008131
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,30,kW,1336,182.02038168372735,353.8281092028291,8.020499764732987,7.706490237520484
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,30,kW,668,360.3798720221275,499.9347384604362,7.939843472557615,11.752089129713784
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,30,kW,1336,277.8428804433937,405.7914496824475,8.737920110235596,-16.596309577601794
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,30,yuan/kWh,1336,0.04594175839123086,0.059917164578716195,8.107485499838244,0.000922291406281696
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,31,kW,1336,138.52245922599113,184.36435254119098,3.0379874268103197,-10.851107946626147
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,31,kW,1336,190.3812884040613,367.7651105909658,8.535045148328908,18.4999456614679
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,31,kW,836,300.091105561116,464.6038339848155,8.418495885957114,25.409916680607914
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,31,kW,1336,278.0052021862633,418.7985511408867,8.555076019579891,-29.351053608094055
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,31,yuan/kWh,1336,0.043194843719457324,0.0572820861531673,7.689726154481403,0.0010114668560104016
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,32,kW,1336,137.60392729465454,182.93406112688336,3.015253911876808,-10.472598084670743
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,32,kW,1336,205.47914107731688,377.90690512462976,9.344053188251868,30.724391865972486
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,32,kW,844,315.54067614846963,473.64941290235146,9.06481406736817,38.91467502719462
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,32,kW,1336,286.1029357151743,427.6337499864929,8.616273018954297,-41.196989950643236
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,32,yuan/kWh,1336,0.04298023471226769,0.057113722267868,7.414592651698218,0.0010157177328867363
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,33,kW,1336,148.2405649876043,199.15424371854513,3.2458017413077185,-8.824588802725787
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,33,kW,1336,214.31337797170363,385.9957592440357,9.854024657165663,35.55690625909983
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,33,kW,699,379.8403279448965,526.5498515386288,9.137684372146857,38.18275110936189
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,33,kW,1336,299.2887275900889,437.13039360565534,8.856066894300119,-44.38149506182561
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,33,yuan/kWh,1336,0.046364023875065975,0.06117996112045956,8.069739500430849,0.0010291217257159778
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,34,kW,1336,148.5542412951922,198.1949117836851,3.2416657679432928,-16.561124528637862
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,34,kW,1336,208.93637100684464,387.3440299869606,9.672374601885789,30.98106421510145
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,34,kW,849,314.3588909920951,482.3659534359609,9.24796209153828,34.32556958600694
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,34,kW,1336,301.08400684762967,441.4646130768697,8.80198175091629,-47.5421887437393
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,34,yuan/kWh,1336,0.04389344767699836,0.05848933540170596,7.881719211752062,0.0009577585263188798
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,35,kW,1336,148.5953645917607,196.19586782295096,3.296770216306022,-1.2508168339098884
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,35,kW,1336,191.54915977511453,376.08953931475264,8.908334066785807,21.569730778887468
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,35,kW,844,292.21746648431895,470.34721784733904,8.585357876241249,23.150503049532954
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,35,kW,1336,285.8484867238266,428.29312295466076,8.372491535383213,-22.82054761279736
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,35,yuan/kWh,1336,0.043542412372152395,0.05713933563389991,6.920424934040152,0.0005308991818204194
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,36,kW,1336,157.42623501490607,210.17012970665962,3.590900205651453,9.452526826237921
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,36,kW,1336,175.0436653944158,370.9770098126295,8.151927690427994,5.204529827703431
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,36,kW,698,324.0832206564245,512.3024591097823,7.8853219615184535,-0.9956978494891812
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,36,kW,1336,283.0970246129073,431.46660407060506,8.371706359600225,4.2479969985344885
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,36,yuan/kWh,1336,0.04703972950990183,0.06027745683023064,6.291965099558881,1.371329762496429e-05
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,37,kW,1002,145.860795442966,191.1305943916937,3.119218991974092,3.091708605206734
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,37,kW,1002,250.95751910920202,449.04931377158516,8.72323679461638,-5.19351430297247
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,37,kW,848,292.4512588157834,487.77095205204176,8.603181298309568,-10.21776887171528
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,37,kW,1002,318.38441739755507,492.4451014386338,9.501551480519051,8.285222908179211
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,37,yuan/kWh,1002,0.04589092532217578,0.058671472825404955,5.2728870502193,-0.00032931597112899184
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,38,kW,1002,138.11307440095925,181.74673890563406,2.938081146494013,10.024290163567212
4-3,hold_midnight_issued,pv,remaining_day,all,lead_slot,38,kW,1002,271.6473595210281,463.6546486896969,9.381246504141775,5.271536403615791
4-3,hold_midnight_issued,pv,remaining_day,pv_generating,lead_slot,38,kW,844,311.2501221921097,503.3030959497038,9.05397551130174,-4.99226496860963
4-3,hold_midnight_issued,net_load,remaining_day,all,lead_slot,38,kW,1002,327.96089375621426,499.1805021193204,9.81946642341051,4.7527537599514185
4-3,hold_midnight_issued,price,remaining_day,all,lead_slot,38,yuan/kWh,1002,0.04514353088075534,0.05891986245070005,5.307347003674919,-8.396844062071746e-05
4-3,hold_midnight_issued,load,remaining_day,all,lead_slot,39,kW,1002,154.1593568438471,203.60480885342935,3.2883185872303664,9.258786494468112
